# id	match	title	trigger	strength	summary	source
id	match	title	trigger	strength	summary	source
lora_nsfw_zimage_turbopussyz_v2_nsfw	TurboPussyZ_v2_NSFW|NSFW/Zimage/TurboPussyZ_v2_NSFW	NSFW 加速/蒸馏		1.0	NSFW LoRA：TurboPussyZ v2 NSFW。适合对应模型族的风格、角色、编辑或增强工作流。	local:NSFW/Zimage/TurboPussyZ_v2_NSFW.safetensors
lora_nsfw_zimage_white_high_neck_tight_dress_with_oversized_bell_sleeves_and_platform_sandals_n	White High-Neck Tight Dress With Oversized Bell Sleeves And Platform Sandals_NSFW|NSFW/Zimage/White High-Neck Tight Dress With Oversized Bell Sleeves And Platform Sandals_NSFW	NSFW 成人内容		1.0	NSFW LoRA：White High Neck Tight Dress With Oversized Bell Sleeves And Platform Sandals NSFW。适合对应模型族的风格、角色、编辑或增强工作流。	local:NSFW/Zimage/White High-Neck Tight Dress With Oversized Bell Sleeves And Platform Sandals_NSFW.safetensors
lora_nsfw_zimage_zitnsfwlora	ZITnsfwLoRA|NSFW/Zimage/ZITnsfwLoRA	NSFW 成人内容		1.0	NSFW LoRA：ZITnsfwLoRA。适合对应模型族的风格、角色、编辑或增强工作流。	local:NSFW/Zimage/ZITnsfwLoRA.safetensors
lora_qwen_1girl_qwen_v2	1GIRL_QWEN_V2|QWEN/1GIRL_QWEN_V2	Qwen 人物/角色		1.0	Qwen 图像 LoRA：1GIRL QWEN V2。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/1GIRL_QWEN_V2.safetensors
lora_qwen_251018_mickmumpitz_qwen_edit_360_03	251018_MICKMUMPITZ_QWEN-EDIT_360_03|QWEN/251018_MICKMUMPITZ_QWEN-EDIT_360_03	Qwen 360 全景		1.0	Qwen 图像 LoRA：251018 MICKMUMPITZ QWEN EDIT 360 03。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/251018_MICKMUMPITZ_QWEN-EDIT_360_03.safetensors
lora_qwen_anythingtorealcharacters2511_20	AnythingtoRealCharacters2511_20|QWEN/AnythingtoRealCharacters2511_20	Qwen 写实增强		1.0	Qwen 图像 LoRA：AnythingtoRealCharacters2511 20。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/AnythingtoRealCharacters2511_20.safetensors
lora_qwen_blue_hair_q2512	blue_hair_q2512|QWEN/blue_hair_q2512	Qwen 人物/角色		1.0	Qwen 图像 LoRA：blue hair q2512。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/blue_hair_q2512.safetensors
QIE-2511-MP-AnyLight	QIE-2511-MP-AnyLight	任意光线	Apply the lighting from image 2 to image 1	1.0	该模型通过使用材质预览风格渲染进行训练，目前不支持使用其他样式的图像。此外，这部LoRA更适合类似性感女郎的构图。	https://huggingface.co/lilylilith/QIE-2511-MP-AnyLight
lora_qwen_edit_2511人景色交互20_lora_by_xiaodu	edit_2511人景色交互20-LORA+by_xiaodu	Qwen 图像 LoRA	将画面中的人物跟背景光线场景自然融合，不改变人物特征	1.0	Qwen 图像 LoRA：edit 2511人景色交互20 LORA+by xiaodu。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/edit_2511人景色交互20-LORA+by_xiaodu.safetensors
lora_qwen_edit_2511人景融合20	edit_2511人景融合	Qwen 图像 LoRA	将画面中的人物跟背景光线场景自然融合，不改变人物特征	1.0	Qwen 图像 LoRA：edit 2511人景融合20。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/edit_2511人景融合20.safetensors
lora_qwen_firered_image_edit_1_0_lightning_8steps_v1_1	FireRed-Image-Edit-1.0-Lightning-8steps-v1.1|QWEN/FireRed-Image-Edit-1.0-Lightning-8steps-v1.1	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：FireRed Image Edit 1.0 Lightning 8steps v1.1。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/FireRed-Image-Edit-1.0-Lightning-8steps-v1.1.safetensors
lora_qwen_firered_image_edit_covercraft	FireRed-Image-Edit-Covercraft|QWEN/FireRed-Image-Edit-Covercraft	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：FireRed Image Edit Covercraft。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/FireRed-Image-Edit-Covercraft.safetensors
lora_qwen_firered_image_edit_makeup	FireRed-Image-Edit-Makeup|QWEN/FireRed-Image-Edit-Makeup	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：FireRed Image Edit Makeup。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/FireRed-Image-Edit-Makeup.safetensors
lora_qwen_insubject_0_5	InSubject-0.5|QWEN/InSubject-0.5	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：InSubject 0.5。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/InSubject-0.5.safetensors
lora_qwen_kook_qwen_2512_真实幻想lora	Kook_Qwen_2512_真实幻想lora|QWEN/Kook_Qwen_2512_真实幻想lora	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：Kook Qwen 2512 真实幻想lora。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Kook_Qwen_2512_真实幻想lora.safetensors
lora_qwen_kook_qwen_v3极致真实	Kook_Qwen_V3极致真实|QWEN/Kook_Qwen_V3极致真实	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：Kook Qwen V3极致真实。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Kook_Qwen_V3极致真实.safetensors
lora_qwen_menace_qwen_image_2512	Menace_Qwen-Image-2512|QWEN/Menace_Qwen-Image-2512	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：Menace Qwen Image 2512。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Menace_Qwen-Image-2512.safetensors
lora_qwen_next_scene_lora_v2_3000	next-scene_lora-v2-3000|QWEN/next-scene_lora-v2-3000	Qwen 图像 LoRA	下一个场景：	1.0	Qwen 图像 LoRA：next scene lora v2 3000。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/next-scene_lora-v2-3000.safetensors
lora_qwen_qwen_360_diffusion_2512_int8_bf16_v2	qwen-360-diffusion-2512-int8-bf16-v2|QWEN/qwen-360-diffusion-2512-int8-bf16-v2	Qwen 360 全景		1.0	Qwen 图像 LoRA：qwen 360 diffusion 2512 int8 bf16 v2。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen-360-diffusion-2512-int8-bf16-v2.safetensors
lora_qwen_qwen_boreal_general_discrete_low_rank	qwen-boreal-general-discrete-low-rank|QWEN/qwen-boreal-general-discrete-low-rank	Qwen 写实增强		1.0	Qwen 图像 LoRA：qwen boreal general discrete low rank。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen-boreal-general-discrete-low-rank.safetensors
multiple_angles	multiple_angles	多角度	<sks> [azimuth] [elevation] [distance]	1.0	96个精准的相机姿势——对相机位置的精确控制	local:QWEN/Qwen-Edit-2509-Multiple-angles.safetensors
lora_qwen_qwen_edit_2511_大杂烩_20	qwen-edit-2511-大杂烩_20|QWEN/qwen-edit-2511-大杂烩_20	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：qwen edit 2511 大杂烩 20。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen-edit-2511-大杂烩_20.safetensors
lora_qwen_qwen_image_2512_lightning_4steps_v1_0_bf16	Qwen-Image-2512-Lightning-4steps-V1.0-bf16|QWEN/Qwen-Image-2512-Lightning-4steps-V1.0-bf16	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image 2512 Lightning 4steps V1.0 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-2512-Lightning-4steps-V1.0-bf16.safetensors
lora_qwen_qwen_image_2512_lightning_8steps_v1_0_bf16	Qwen-Image-2512-Lightning-8steps-V1.0-bf16|QWEN/Qwen-Image-2512-Lightning-8steps-V1.0-bf16	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image 2512 Lightning 8steps V1.0 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-2512-Lightning-8steps-V1.0-bf16.safetensors
lora_qwen_qwen_image_2512_lora_by_ai_characters_style_smartphonesnapshotphotoreality_v10_trigge	Qwen-Image-2512_LoRa_by-AI_Characters_STYLE_SmartphoneSnapshotPhotoReality_v10_TRIGGER$amtr snapshot photo$|QWEN/Qwen-Image-2512_LoRa_by-AI_Characters_STYLE_SmartphoneSnapshotPhotoReality_v10_TRIGGER$amtr snapshot photo$	Qwen 写实增强	amtr snapshot photo	1.0	Qwen 图像 LoRA：Qwen Image 2512 LoRa by AI Characters STYLE SmartphoneSnapshotPhotoReality v10 TRIGGER$amtr snapshot photo$。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-2512_LoRa_by-AI_Characters_STYLE_SmartphoneSnapshotPhotoReality_v10_TRIGGER$amtr snapshot photo$.safetensors
lora_qwen_qwen_image_edit_2509_lightning_4steps_v1_0_bf16	Qwen-Image-Edit-2509-Lightning-4steps-V1.0-bf16|QWEN/Qwen-Image-Edit-2509-Lightning-4steps-V1.0-bf16	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image Edit 2509 Lightning 4steps V1.0 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-Edit-2509-Lightning-4steps-V1.0-bf16.safetensors
2511-Lightning	2511-Lightning	Qwen 加速/蒸馏	加速/蒸馏	1.0	Qwen 图像 LoRA：Qwen Image Edit 2511 Lightning 4steps V1.0 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors
lora_qwen_qwen_image_edit_lightning_4steps_v1_0	Qwen-Image-Edit-Lightning-4steps-V1.0|QWEN/Qwen-Image-Edit-Lightning-4steps-V1.0	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image Edit Lightning 4steps V1.0。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-Edit-Lightning-4steps-V1.0.safetensors
qwen-edit-2511-to-material-preview	qwen-edit-2511-to-material-preview		Turn the image into a preview render.	1.0	将图像分解成其材质预览。基本上，就像你在Blender里“切换”到材质预览模式。材质预览的目标是预览模型/场景及其所有材质，且不受场景光源、路径追踪或全局光照的影响。	https://huggingface.co/lilylilith/QIE-2511-To_Material_Preview_Render
Qwen-Image-Edit-2511-Upscale	Qwen-Image-Edit-2511-Upscale	Qwen 细节/清晰度	Upscale this picture to 4K resolution.	1.0	这是一个用于高清放大图像的模型，训练于 ，主要用于无损放大图像至约2K大小	https://huggingface.co/starsfriday/Qwen-Image-Edit-2511-Upscale2K
lora_qwen_qwen_image_edit_unblur_upscale	Qwen-Image-Edit-Unblur-Upscale	Qwen 细节/清晰度	unblur and upscale	1.0	通过减少模糊、恢复细致细节和提升整体锐度，提升图像清晰度，同时保持自然纹理和逼真色彩	https://huggingface.co/prithivMLmods/Qwen-Image-Edit-2511-Unblur-Upscale
lora_qwen_qwen_image_lightning_4steps_v2_0_bf16	Qwen-Image-Lightning-4steps-V2.0-bf16|QWEN/Qwen-Image-Lightning-4steps-V2.0-bf16	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image Lightning 4steps V2.0 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-Lightning-4steps-V2.0-bf16.safetensors
lora_qwen_qwen_image_lightning_4steps_v2_0	Qwen-Image-Lightning-4steps-V2.0|QWEN/Qwen-Image-Lightning-4steps-V2.0	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image Lightning 4steps V2.0。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-Lightning-4steps-V2.0.safetensors
lora_qwen_qwen_image_lightning_8steps_v2_0	Qwen-Image-Lightning-8steps-V2.0|QWEN/Qwen-Image-Lightning-8steps-V2.0	Qwen 加速/蒸馏		1.0	Qwen 图像 LoRA：Qwen Image Lightning 8steps V2.0。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Qwen-Image-Lightning-8steps-V2.0.safetensors
lora_qwen_qwen_studio_realism	qwen-studio-realism|QWEN/qwen-studio-realism	Qwen 写实增强		1.0	Qwen 图像 LoRA：qwen studio realism。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen-studio-realism.safetensors
lora_qwen_qwen2511_anypose_base_000006250	qwen2511-AnyPose-base-000006250|QWEN/qwen2511-AnyPose-base-000006250	Qwen 控制/编辑		1.0	Qwen 图像 LoRA：qwen2511 AnyPose base 000006250。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen2511-AnyPose-base-000006250.safetensors
lora_qwen_qwen2511_consis_alpha_patched_人物一致性	qwen2511_consis_alpha_patched(人物一致性)|QWEN/qwen2511_consis_alpha_patched(人物一致性)	Qwen 图像 LoRA		1.0	Qwen 图像 LoRA：qwen2511 consis alpha patched(人物一致性)。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen2511_consis_alpha_patched(人物一致性).safetensors
lora_qwen_qwen_image_canny_diffsynth_controlnet	qwen_image_canny_diffsynth_controlnet|QWEN/qwen_image_canny_diffsynth_controlnet	Qwen 控制/编辑		1.0	Qwen 图像 LoRA：qwen image canny diffsynth controlnet。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen_image_canny_diffsynth_controlnet.safetensors
lora_qwen_qwen_image_edit_2511_upscale	qwen_image_edit_2511_upscale	Qwen 细节/清晰度	Upscale this picture to 4K resolution.	1.0	Qwen 图像 LoRA：qwen image edit 2511 upscale。适合对应模型族的风格、角色、编辑或增强工作流。	https://huggingface.co/starsfriday/Qwen-Image-Edit-2511-Upscale2K
lora_qwen_qwen_image_inpaint_diffsynth_controlnet	qwen_image_inpaint_diffsynth_controlnet|QWEN/qwen_image_inpaint_diffsynth_controlnet	Qwen 控制/编辑		1.0	Qwen 图像 LoRA：qwen image inpaint diffsynth controlnet。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen_image_inpaint_diffsynth_controlnet.safetensors
lora_qwen_qwen_image_union_diffsynth_lora	qwen_image_union_diffsynth_lora|QWEN/qwen_image_union_diffsynth_lora	Qwen 控制/编辑		1.0	Qwen 图像 LoRA：qwen image union diffsynth lora。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/qwen_image_union_diffsynth_lora.safetensors
lora_qwen_shorty_hair_q2512	Shorty_hair-Q2512|QWEN/Shorty_hair-Q2512	Qwen 人物/角色		1.0	Qwen 图像 LoRA：Shorty hair Q2512。适合对应模型族的风格、角色、编辑或增强工作流。	local:QWEN/Shorty_hair-Q2512.safetensors
lora_qwen2512_gydboy	qwen2512_gydboy|qwen2512_gydboy	Qwen GYDBOY		1.0	Qwen 图像 LoRA：qwen2512 gydboy。适合对应模型族的风格、角色、编辑或增强工作流。	local:qwen2512_gydboy.safetensors
lora_sdxl_644	644|SDXL/644	SDXL LoRA		1.0	SDXL LoRA：644。适合对应模型族的风格、角色、编辑或增强工作流。	local:SDXL/644.safetensors
lora_sdxl_elf	elf|SDXL/elf	SDXL LoRA		1.0	SDXL LoRA：elf。适合对应模型族的风格、角色、编辑或增强工作流。	local:SDXL/elf.safetensors
lora_sdxl_frxxzhl	FRXXZHL|SDXL/FRXXZHL	SDXL LoRA		1.0	SDXL LoRA：FRXXZHL。适合对应模型族的风格、角色、编辑或增强工作流。	local:SDXL/FRXXZHL.safetensors
lora_sdxl_pytorch_lora_weights	pytorch_lora_weights|SDXL/pytorch_lora_weights	SDXL LoRA		1.0	SDXL LoRA：pytorch lora weights。适合对应模型族的风格、角色、编辑或增强工作流。	local:SDXL/pytorch_lora_weights.safetensors
lora_sdxl_sdxl_lightning_8step_lora	sdxl_lightning_8step_lora|SDXL/sdxl_lightning_8step_lora	SDXL 加速/蒸馏		1.0	SDXL LoRA：sdxl lightning 8step lora。适合对应模型族的风格、角色、编辑或增强工作流。	local:SDXL/sdxl_lightning_8step_lora.safetensors
lora_wan_epoch_13_1500_changed	epoch-13-1500_changed|wan/epoch-13-1500_changed	Wan 视频 LoRA		1.0	Wan 视频 LoRA：epoch 13 1500 changed。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/epoch-13-1500_changed.safetensors
lora_wan_fastwan_t2v_14b_480p_lora_rank_128_bf16	FastWan_T2V_14B_480p_lora_rank_128_bf16|wan/FastWan_T2V_14B_480p_lora_rank_128_bf16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：FastWan T2V 14B 480p lora rank 128 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/FastWan_T2V_14B_480p_lora_rank_128_bf16.safetensors
lora_wan_guozi_fushiruyao_v2_wan_000020_comfy	guozi_fushiruyao_v2_wan-000020_comfy|wan/guozi_fushiruyao_v2_wan-000020_comfy	Wan 视频 LoRA		1.0	Wan 视频 LoRA：guozi fushiruyao v2 wan 000020 comfy。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/guozi_fushiruyao_v2_wan-000020_comfy.safetensors
lora_wan_lightx2v_i2v_14b_480p_cfg_step_distill_rank256_bf16	lightx2v_I2V_14B_480p_cfg_step_distill_rank256_bf16|wan/lightx2v_I2V_14B_480p_cfg_step_distill_rank256_bf16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：lightx2v I2V 14B 480p cfg step distill rank256 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/lightx2v_I2V_14B_480p_cfg_step_distill_rank256_bf16.safetensors
lora_wan_lightx2v_i2v_14b_480p_cfg_step_distill_rank64_bf16	lightx2v_I2V_14B_480p_cfg_step_distill_rank64_bf16|wan/lightx2v_I2V_14B_480p_cfg_step_distill_rank64_bf16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：lightx2v I2V 14B 480p cfg step distill rank64 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/lightx2v_I2V_14B_480p_cfg_step_distill_rank64_bf16.safetensors
lora_wan_lightx2v_t2v_14b_cfg_step_distill_v2_lora_rank128_bf16	lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank128_bf16|wan/lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank128_bf16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：lightx2v T2V 14B cfg step distill v2 lora rank128 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank128_bf16.safetensors
lora_wan_lightx2v_t2v_14b_cfg_step_distill_v2_lora_rank64_bf16	lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank64_bf16|wan/lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank64_bf16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：lightx2v T2V 14B cfg step distill v2 lora rank64 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank64_bf16.safetensors
lora_wan_p009_the_walk_wan2_2_i2v_normal_high	P009-The-Walk-Wan2.2-i2v_Normal-High|wan/P009-The-Walk-Wan2.2-i2v_Normal-High	Wan 运动/光影		1.0	Wan 视频 LoRA：P009 The Walk Wan2.2 i2v Normal High。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/P009-The-Walk-Wan2.2-i2v_Normal-High.safetensors
lora_wan_p009_the_walk_wan2_2_i2v_normal_low	P009-The-Walk-Wan2.2-i2v_Normal-Low|wan/P009-The-Walk-Wan2.2-i2v_Normal-Low	Wan 运动/光影		1.0	Wan 视频 LoRA：P009 The Walk Wan2.2 i2v Normal Low。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/P009-The-Walk-Wan2.2-i2v_Normal-Low.safetensors
lora_wan_relighting_lora	relighting_lora|wan/relighting_lora	Wan 运动/光影		1.0	Wan 视频 LoRA：relighting lora。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/relighting_lora.ckpt
lora_wan_slop_twerk_highnoise_merged3_7_v2_抖动	slop_twerk_HighNoise_merged3_7_v2_抖动|wan/slop_twerk_HighNoise_merged3_7_v2_抖动	Wan 视频 LoRA		1.0	Wan 视频 LoRA：slop twerk HighNoise merged3 7 v2 抖动。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/slop_twerk_HighNoise_merged3_7_v2_抖动.safetensors
lora_wan_svi_v2_pro_wan2_2_i2v_a14b_high_lora_rank_128_fp16	SVI_v2_PRO_Wan2.2-I2V-A14B_HIGH_lora_rank_128_fp16|wan/SVI_v2_PRO_Wan2.2-I2V-A14B_HIGH_lora_rank_128_fp16	Wan 视频 LoRA		1.0	Wan 视频 LoRA：SVI v2 PRO Wan2.2 I2V A14B HIGH lora rank 128 fp16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/SVI_v2_PRO_Wan2.2-I2V-A14B_HIGH_lora_rank_128_fp16.safetensors
lora_wan_svi_v2_pro_wan2_2_i2v_a14b_low_lora_rank_128_fp16	SVI_v2_PRO_Wan2.2-I2V-A14B_LOW_lora_rank_128_fp16|wan/SVI_v2_PRO_Wan2.2-I2V-A14B_LOW_lora_rank_128_fp16	Wan 视频 LoRA		1.0	Wan 视频 LoRA：SVI v2 PRO Wan2.2 I2V A14B LOW lora rank 128 fp16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/SVI_v2_PRO_Wan2.2-I2V-A14B_LOW_lora_rank_128_fp16.safetensors
lora_wan_wan2_1_1_3b_control_lora_tile_v1_0_comfy	wan2.1-1.3b-control-lora-tile-v1.0_comfy|wan/wan2.1-1.3b-control-lora-tile-v1.0_comfy	Wan 控制/编辑		1.0	Wan 视频 LoRA：wan2.1 1.3b control lora tile v1.0 comfy。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.1-1.3b-control-lora-tile-v1.0_comfy.safetensors
lora_wan_wan2_1_i2v_14b_fusionx_lora	Wan2.1_I2V_14B_FusionX_LoRA|wan/Wan2.1_I2V_14B_FusionX_LoRA	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan2.1 I2V 14B FusionX LoRA。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.1_I2V_14B_FusionX_LoRA.safetensors
lora_wan_wan2_1_i2v_lora_rank64_lightx2v_4step	wan2.1_i2v_lora_rank64_lightx2v_4step|wan/wan2.1_i2v_lora_rank64_lightx2v_4step	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.1 i2v lora rank64 lightx2v 4step。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.1_i2v_lora_rank64_lightx2v_4step.safetensors
lora_wan_wan2_1_scail_2_dpo_lora_bf16	wan2.1_SCAIL_2_DPO_lora_bf16|wan/wan2.1_SCAIL_2_DPO_lora_bf16	Wan 视频 LoRA		1.0	Wan 视频 LoRA：wan2.1 SCAIL 2 DPO lora bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.1_SCAIL_2_DPO_lora_bf16.safetensors
lora_wan_wan2_1_t2v_14b_fusionx_lora	Wan2.1_T2V_14B_FusionX_LoRA|wan/Wan2.1_T2V_14B_FusionX_LoRA	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan2.1 T2V 14B FusionX LoRA。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.1_T2V_14B_FusionX_LoRA.safetensors
lora_wan_wan2_2_i2v_slop_bounce_low_i2v_弹跳lora不变脸	Wan2.2 - I2V -Slop Bounce-Low-i2v-(弹跳lora不变脸)|wan/Wan2.2 - I2V -Slop Bounce-Low-i2v-(弹跳lora不变脸)	Wan 运动/光影		1.0	Wan 视频 LoRA：Wan2.2 I2V Slop Bounce Low i2v (弹跳lora不变脸)。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2 - I2V -Slop Bounce-Low-i2v-(弹跳lora不变脸).safetensors
lora_wan_wan2_2_eddy大佬_fun_a14b_inp_fusion_elite	Wan2.2-eddy大佬_Fun-A14B-InP-Fusion-Elite|wan/Wan2.2-eddy大佬_Fun-A14B-InP-Fusion-Elite	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan2.2 eddy大佬 Fun A14B InP Fusion Elite。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2-eddy大佬_Fun-A14B-InP-Fusion-Elite.safetensors
lora_wan_wan2_2_fun_a14b_inp_high_noise_mps	Wan2.2-Fun-A14B-InP-high-noise-MPS|wan/Wan2.2-Fun-A14B-InP-high-noise-MPS	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan2.2 Fun A14B InP high noise MPS。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2-Fun-A14B-InP-high-noise-MPS.safetensors
lora_wan_wan2_2_fun_a14b_inp_low_noise_hps2_1	Wan2.2-Fun-A14B-InP-low-noise-HPS2.1|wan/Wan2.2-Fun-A14B-InP-low-noise-HPS2.1	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan2.2 Fun A14B InP low noise HPS2.1。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2-Fun-A14B-InP-low-noise-HPS2.1.safetensors
lora_wan_wan2_2_lightning_i2v_a14b_4steps_lora_high_fp16	Wan2.2-Lightning_I2V-A14B-4steps-lora_high_fp16|wan/Wan2.2-Lightning_I2V-A14B-4steps-lora_high_fp16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：Wan2.2 Lightning I2V A14B 4steps lora high fp16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2-Lightning_I2V-A14B-4steps-lora_high_fp16.safetensors
lora_wan_wan2_2_lightning_i2v_a14b_4steps_lora_low_fp16	Wan2.2-Lightning_I2V-A14B-4steps-lora_low_fp16|wan/Wan2.2-Lightning_I2V-A14B-4steps-lora_low_fp16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：Wan2.2 Lightning I2V A14B 4steps lora low fp16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2-Lightning_I2V-A14B-4steps-lora_low_fp16.safetensors
lora_wan_wan2_2_st_i2v2_2_high_34_无缝转场_丝滑转场	Wan2.2-ST_I2V2.2_high_34-无缝转场，丝滑转场|wan/Wan2.2-ST_I2V2.2_high_34-无缝转场，丝滑转场	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan2.2 ST I2V2.2 high 34 无缝转场，丝滑转场。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2-ST_I2V2.2_high_34-无缝转场，丝滑转场.safetensors
lora_wan_wan2_2_eddy大佬_face_complete_distilled	wan2.2_eddy大佬_face_complete_distilled|wan/wan2.2_eddy大佬_face_complete_distilled	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 eddy大佬 face complete distilled。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_eddy大佬_face_complete_distilled.safetensors
lora_wan_wan2_2_eddy大佬_fulldynamic_ultimate_fusion_elite	wan2.2_eddy大佬_FullDynamic_Ultimate_Fusion_Elite|wan/wan2.2_eddy大佬_FullDynamic_Ultimate_Fusion_Elite	Wan 视频 LoRA		1.0	Wan 视频 LoRA：wan2.2 eddy大佬 FullDynamic Ultimate Fusion Elite。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_eddy大佬_FullDynamic_Ultimate_Fusion_Elite.safetensors
